FOLD,LABEL,OFFSET_STD_KMS,N_BOOTSTRAPS
0,BRIGHT:20220303,0.1365769207434806,50
0,BRIGHT:20220304,0.04931075415682907,50
0,BRIGHT:20220305,0.16679758790872712,50
0,BRIGHT:20220306,0.12721434197396728,50
0,BRIGHT:20220307,0.03340023406988285,50
0,BRIGHT:20220308,0.29590250047120786,29
0,BRIGHT:20220309,0.19357276787231265,50
0,BRIGHT:20220310,0.08094052797069261,50
0,BRIGHT:20220311,0.04630993132855418,50
0,BRIGHT:20220312,0.05268981578420612,50
0,BRIGHT:20220313,0.03864621787663396,50
0,BRIGHT:20220314,0.03514538934359019,50
0,BRIGHT:20220315,0.04578528196535922,50
0,BRIGHT:20220316,0.15615021364525095,50
0,BRIGHT:20220317,0.04383462334153452,50
0,BRIGHT:20220318,0.06220843182923303,50
0,BRIGHT:20220319,0.09932988214491444,50
0,BRIGHT:20220321,0.038986161878897994,50
0,BRIGHT:20220322,0.07891057719701473,50
0,BRIGHT:20220323,0.08394128116156825,50
0,BRIGHT:20220324,0.13965620564000295,50
0,BRIGHT:20220325,0.1697023571131051,50
0,BRIGHT:20220326,0.16223060116083485,50
0,BRIGHT:20220327,0.08747532328999008,50
0,BRIGHT:20220329,0.057168555905667814,50
0,BRIGHT:20220330,0.12027193534624675,50
0,BRIGHT:20220331,0.12045423234094724,50
0,BRIGHT:20220401,0.10624317579742303,50
0,BRIGHT:20220402,0.058958284093678,50
0,BRIGHT:20220403,0.100035625636383,50
0,BRIGHT:20220404,0.17419243415585117,50
0,BRIGHT:20220405,0.20956560016767048,50
0,BRIGHT:20220406,0.23114706483800188,50
0,BRIGHT:20220407,0.042413419120035795,50
0,BRIGHT:20220408,0.09030046438360613,50
0,BRIGHT:20220409,0.0668433320586569,50
0,BRIGHT:20220413,0.05827953551750642,50
0,BRIGHT:20220414,0.034265010837965106,50
0,BRIGHT:20220416,0.03777556694043485,50
0,BRIGHT:20220417,0.05469753434027044,50
0,BRIGHT:20220418,0.0463316812750542,50
0,BRIGHT:20220419,0.05099642700282962,50
0,BRIGHT:20220420,0.0640321468836334,50
0,BRIGHT:20220421,0.04700582158221395,50
0,BRIGHT:20220422,0.05979325022525381,50
0,BRIGHT:20220423,0.05637074981795257,50
0,BRIGHT:20220424,0.21316216400563548,11
0,BRIGHT:20220425,0.25830517419865157,19
0,BRIGHT:20220426,0.04287939514951913,50
0,BRIGHT:20220428,0.04615119936737541,50
0,BRIGHT:20220429,0.09133297540978855,50
0,BRIGHT:20220430,0.041490597352058824,50
0,BRIGHT:20220501,0.09967372077487188,50
0,BRIGHT:20220502,0.10993769523867626,50
0,BRIGHT:20220503,0.09289708649179865,50
0,BRIGHT:20220504,0.06037204099117146,50
0,BRIGHT:20220505,0.08358853916028193,50
0,BRIGHT:20220506,0.11973829912597002,50
0,BRIGHT:20220507,0.06424052030006938,50
0,BRIGHT:20220508,0.04782514388606389,50
